Date,ProductID,Sales,Price,CompetitionPrice,Holiday,StartingWeek,Weekend
2021-12-08,20,11,10.66,11.53,0,0,0
2021-12-08,29,9,15.99,17.31,0,0,0
2021-12-08,13,13,44.68,40.2,0,0,0
2021-12-08,16,15,52.39,53.86,0,0,0
2021-12-08,8,16,75.77,66.43,0,0,0
2021-12-08,26,13,77.71,93.07,0,0,0
2021-12-08,11,39,87.26,71.05,0,0,0
2021-12-08,10,22,40.87,45.01,0,0,0
2021-12-08,17,28,58.84,50.08,0,0,0
2021-12-08,2,47,259.41,299.01,0,0,0
2021-12-08,27,51,174.44,156.56,0,0,0
2021-12-08,15,15,47.53,39.76,0,0,0
2021-12-08,19,15,18.9,17.06,0,0,0
2021-12-08,30,20,34.95,37.66,0,0,0
2021-12-08,7,30,86.94,70.83,0,0,0
2021-12-08,21,7,32.95,30.14,0,0,0
2021-12-08,5,14,33.03,30.85,0,0,0
2021-12-08,24,18,64.96,59.72,0,0,0
2021-12-08,14,13,33.8,34.02,0,0,0
2021-12-08,1,28,160.49,192.24,0,0,0
2021-12-09,7,16,77.4,89.9,0,0,0
2021-12-09,28,25,82.56,81.79,0,0,0
2021-12-09,8,11,68.35,74.83,0,0,0
2021-12-09,27,52,222.03,265.17,0,0,0
2021-12-09,18,10,56.06,50.95,0,0,0
2021-12-09,26,20,75.65,62.74,0,0,0
2021-12-09,3,24,76.3,65.37,0,0,0
2021-12-09,20,12,16.71,14.14,0,0,0
2021-12-09,15,10,44.87,47.72,0,0,0
2021-12-09,12,33,119.73,133.8,0,0,0
2021-12-09,9,20,82.0,87.7,0,0,0
2021-12-09,30,12,57.09,48.29,0,0,0
2021-12-09,14,15,34.79,38.59,0,0,0
2021-12-09,2,45,159.87,159.73,0,0,0
2021-12-09,24,24,62.03,54.93,0,0,0
2021-12-09,29,8,20.51,19.21,0,0,0
2021-12-09,17,39,80.04,84.45,0,0,0
2021-12-09,13,14,55.37,55.68,0,0,0
2021-12-09,4,15,37.97,41.42,0,0,0
2021-12-09,6,51,387.16,321.55,0,0,0
2021-12-09,10,17,71.19,62.0,0,0,0
2021-12-09,16,18,66.94,59.36,0,0,0
2021-12-09,23,11,22.06,19.68,0,0,0
2021-12-09,5,13,32.62,30.12,0,0,0
2021-12-09,1,32,175.46,183.32,0,0,0
2021-12-09,25,13,35.54,32.83,0,0,0
2021-12-09,22,12,44.6,53.0,0,0,0
2021-12-09,19,11,13.82,15.79,0,0,0
2021-12-09,11,50,144.11,168.86,0,0,0
2021-12-09,21,15,23.14,24.05,0,0,0
2021-12-10,18,16,36.35,40.37,0,0,0
2021-12-10,24,23,70.57,80.29,0,0,0
2021-12-10,28,19,97.76,81.35,0,0,0
2021-12-10,11,43,125.89,140.42,0,0,0
2021-12-10,15,19,55.64,59.01,0,0,0
2021-12-10,17,35,93.88,108.93,0,0,0
2021-12-10,3,15,82.27,96.61,0,0,0
2021-12-10,21,14,28.29,28.26,0,0,0
2021-12-10,6,94,235.15,266.52,0,0,0
2021-12-10,16,22,63.81,64.74,0,0,0
2021-12-10,7,17,99.34,90.26,0,0,0
2021-12-10,9,22,110.97,102.69,0,0,0
2021-12-10,13,14,57.91,57.01,0,0,0
2021-12-10,4,20,45.03,50.05,0,0,0
2021-12-10,5,13,34.99,30.44,0,0,0
2021-12-10,14,11,34.19,38.22,0,0,0
2021-12-10,1,39,113.53,114.84,0,0,0
2021-12-10,29,6,22.49,24.65,0,0,0
2021-12-10,23,8,19.24,21.55,0,0,0
2021-12-10,30,10,37.64,30.79,0,0,0
2021-12-10,22,15,35.55,40.69,0,0,0
2021-12-10,8,17,63.07,59.42,0,0,0
2021-12-10,27,78,281.19,279.11,0,0,0
2021-12-10,2,30,172.39,156.89,0,0,0
2021-12-10,12,36,105.7,99.6,0,0,0
2021-12-10,26,20,64.56,74.17,0,0,0
2021-12-10,19,12,14.12,15.66,0,0,0
2021-12-10,20,15,15.44,18.06,0,0,0
2021-12-10,25,18,45.53,40.1,0,0,0
2021-12-10,10,29,39.69,41.78,0,0,0
2021-12-11,12,42.0,98.08,87.51,0,0,1
2021-12-11,30,21.0,36.11,32.19,0,0,1
2021-12-11,13,25.5,58.48,53.65,0,0,1
2021-12-11,11,63.0,136.99,141.15,0,0,1
2021-12-11,19,18.0,22.95,22.85,0,0,1
2021-12-11,18,25.5,55.02,63.85,0,0,1
2021-12-11,2,72.0,244.07,292.73,0,0,1
2021-12-11,21,9.0,36.17,41.42,0,0,1
2021-12-11,7,25.5,50.04,53.09,0,0,1
2021-12-11,14,7.5,35.09,39.6,0,0,1
2021-12-11,10,37.5,48.66,53.78,0,0,1
2021-12-11,1,42.0,115.83,134.81,0,0,1
2021-12-11,26,19.5,77.06,84.68,0,0,1
2021-12-11,15,30.0,38.09,41.82,0,0,1
2021-12-11,23,15.0,19.44,15.72,0,0,1
2021-12-11,3,36.0,84.16,94.7,0,0,1
2021-12-11,28,24.0,54.08,48.27,0,0,1
2021-12-11,25,18.0,42.8,40.03,0,0,1
2021-12-11,8,27.0,71.51,59.93,0,0,1
2021-12-11,4,28.5,35.37,31.21,0,0,1
2021-12-11,9,48.0,77.12,70.08,0,0,1
2021-12-11,17,43.5,80.49,82.83,0,0,1
2021-12-11,24,42.0,46.2,39.67,0,0,1
2021-12-11,16,45.0,59.71,53.25,0,0,1
2021-12-11,20,10.5,8.85,9.47,0,0,1
2021-12-11,5,15.0,29.76,34.64,0,0,1
2021-12-11,6,93.0,210.45,237.13,0,0,1
2021-12-11,22,18.0,57.74,52.21,0,0,1
2021-12-11,27,88.5,217.38,212.3,0,0,1
2021-12-11,29,9.0,29.38,28.36,0,0,1
2021-12-12,23,18.0,26.42,22.04,0,0,1
2021-12-12,14,22.5,31.45,25.81,0,0,1
2021-12-12,16,28.5,73.65,73.92,0,0,1
2021-12-12,18,18.0,48.96,49.21,0,0,1
2021-12-12,9,55.5,71.3,74.83,0,0,1
2021-12-12,26,22.5,56.64,54.63,0,0,1
2021-12-12,8,22.5,60.5,71.88,0,0,1
2021-12-12,3,34.5,94.16,104.77,0,0,1
2021-12-12,15,24.0,44.87,37.93,0,0,1
2021-12-12,22,22.5,42.16,39.63,0,0,1
2021-12-12,24,22.5,68.82,68.53,0,0,1
2021-12-12,1,46.5,171.59,201.81,0,0,1
2021-12-12,5,34.5,37.77,30.26,0,0,1
2021-12-12,28,34.5,60.66,59.57,0,0,1
2021-12-12,21,19.5,34.58,32.02,0,0,1
2021-12-12,30,18.0,36.96,34.76,0,0,1
2021-12-12,25,16.5,40.69,39.55,0,0,1
2021-12-12,13,19.5,36.4,31.89,0,0,1
2021-12-12,20,19.5,13.25,13.87,0,0,1
2021-12-12,29,7.5,26.58,22.97,0,0,1
2021-12-12,10,34.5,74.56,71.87,0,0,1
2021-12-12,11,46.5,156.82,159.36,0,0,1
2021-12-12,12,43.5,109.79,100.42,0,0,1
2021-12-12,4,18.0,34.76,37.16,0,0,1
2021-12-12,19,15.0,22.65,21.03,0,0,1
2021-12-12,7,25.5,57.65,54.63,0,0,1
2021-12-12,27,100.5,205.57,213.36,0,0,1
2021-12-12,2,55.5,254.3,220.42,0,0,1
2021-12-12,6,135.0,399.53,331.15,0,0,1
2021-12-12,17,60.0,53.47,58.7,0,0,1
2021-12-13,30,10,58.38,64.2,0,0,0
2021-12-13,21,15,33.36,34.36,0,0,0
2021-12-13,27,78,269.18,318.34,0,0,0
2021-12-13,19,9,16.77,17.69,0,0,0
2021-12-13,4,13,34.61,37.65,0,0,0
2021-12-13,16,25,45.01,51.71,0,0,0
2021-12-13,26,11,42.8,43.19,0,0,0
2021-12-13,14,10,37.39,34.66,0,0,0
2021-12-13,18,15,45.69,49.33,0,0,0
2021-12-13,17,28,50.13,52.75,0,0,0
2021-12-13,24,19,64.87,60.17,0,0,0
2021-12-13,25,16,53.22,46.26,0,0,0
2021-12-13,1,20,133.99,112.49,0,0,0
2021-12-13,10,21,51.27,47.55,0,0,0
2021-12-13,13,11,49.97,58.61,0,0,0
2021-12-13,15,20,56.63,48.37,0,0,0
2021-12-13,6,90,276.53,243.35,0,0,0
2021-12-13,3,24,74.65,63.09,0,0,0
2021-12-13,28,29,68.49,81.94,0,0,0
2021-12-13,2,47,257.87,212.26,0,0,0
2021-12-13,20,12,15.53,12.79,0,0,0
2021-12-13,8,15,69.53,63.74,0,0,0
2021-12-13,11,43,152.18,161.25,0,0,0
2021-12-13,22,14,43.89,46.94,0,0,0
2021-12-13,7,16,95.2,80.55,0,0,0
2021-12-13,9,27,101.92,88.89,0,0,0
2021-12-13,29,9,26.05,27.37,0,0,0
2021-12-13,5,23,21.77,23.77,0,0,0
2021-12-13,23,11,27.42,27.33,0,0,0
2021-12-13,12,20,84.58,96.8,0,0,0
2021-12-14,10,19,36.09,38.08,0,0,0
2021-12-14,8,16,74.97,63.66,0,0,0
2021-12-14,21,11,32.05,26.47,0,0,0
2021-12-14,15,15,37.87,38.16,0,0,0
2021-12-14,25,19,34.46,31.09,0,0,0
2021-12-14,28,21,58.6,65.24,0,0,0
2021-12-14,14,11,20.52,23.98,0,0,0
2021-12-14,20,12,8.81,10.56,0,0,0
2021-12-14,12,38,77.41,65.18,0,0,0
2021-12-14,17,25,62.53,63.64,0,0,0
2021-12-14,1,33,153.11,162.54,0,0,0
2021-12-14,2,42,230.41,215.25,0,0,0
2021-12-14,9,24,83.39,78.73,0,0,0
2021-12-14,7,24,91.54,84.4,0,0,0
2021-12-14,4,13,46.53,45.62,0,0,0
2021-12-14,5,12,29.46,29.64,0,0,0
2021-12-14,13,16,32.01,25.84,0,0,0
2021-12-14,30,14,48.62,57.74,0,0,0
2021-12-14,16,23,59.67,50.66,0,0,0
2021-12-14,3,29,97.81,86.39,0,0,0
2021-12-14,22,12,48.5,54.85,0,0,0
2021-12-14,29,11,26.77,25.78,0,0,0
2021-12-14,23,7,18.43,20.99,0,0,0
2021-12-14,19,13,11.76,11.53,0,0,0
2021-12-14,11,59,82.34,81.19,0,0,0
2021-12-14,26,14,76.98,72.42,0,0,0
2021-12-14,24,27,58.23,61.55,0,0,0
2021-12-14,6,73,255.58,210.34,0,0,0
2021-12-14,18,17,37.6,43.77,0,0,0
2021-12-14,27,53,244.15,266.61,0,0,0
2021-12-15,19,6,11.25,11.39,0,0,0
2021-12-15,20,13,8.31,9.67,0,0,0
2021-12-15,4,10,56.15,58.87,0,0,0
2021-12-15,24,18,59.65,49.71,0,0,0
2021-12-15,5,25,23.24,22.86,0,0,0
2021-12-15,26,20,44.82,49.65,0,0,0
2021-12-15,15,17,38.97,45.3,0,0,0
2021-12-15,7,26,88.91,88.92,0,0,0
2021-12-15,30,15,52.8,51.91,0,0,0
2021-12-15,23,6,20.08,18.07,0,0,0
2021-12-15,18,11,41.68,39.83,0,0,0
2021-12-15,21,13,38.47,45.04,0,0,0
2021-12-15,25,20,46.88,46.97,0,0,0
2021-12-15,17,21,72.12,84.64,0,0,0
2021-12-15,11,31,158.13,169.38,0,0,0
2021-12-15,28,18,88.3,71.39,0,0,0
2021-12-15,9,33,64.29,73.33,0,0,0
2021-12-15,10,28,32.74,35.36,0,0,0
2021-12-15,3,23,84.87,83.24,0,0,0
2021-12-15,27,70,234.02,261.01,0,0,0
2021-12-15,29,6,20.63,18.28,0,0,0
2021-12-15,16,15,50.96,61.09,0,0,0
2021-12-15,2,40,233.78,248.18,0,0,0
2021-12-15,1,21,152.27,128.15,0,0,0
2021-12-15,8,11,62.58,56.24,0,0,0
2021-12-15,6,65,245.89,277.65,0,0,0
2021-12-15,12,35,107.26,90.73,0,0,0
2021-12-15,14,15,32.28,28.02,0,0,0
2021-12-15,13,14,55.92,59.34,0,0,0
2021-12-15,22,11,31.39,30.14,0,0,0
2021-12-16,6,92,283.04,312.01,0,0,0
2021-12-16,9,20,108.45,102.77,0,0,0
2021-12-16,20,9,9.82,8.27,0,0,0
2021-12-16,28,29,72.12,66.98,0,0,0
2021-12-16,12,25,90.92,87.52,0,0,0
2021-12-16,7,30,61.34,60.44,0,0,0
2021-12-16,16,21,56.81,55.78,0,0,0
2021-12-16,8,10,48.83,45.41,0,0,0
2021-12-16,15,11,42.68,43.33,0,0,0
2021-12-16,2,42,238.05,258.79,0,0,0
2021-12-16,13,10,54.26,44.4,0,0,0
2021-12-16,14,7,32.54,35.84,0,0,0
2021-12-16,27,57,273.11,248.01,0,0,0
2021-12-16,10,23,38.18,36.76,0,0,0
2021-12-16,1,40,123.67,123.95,0,0,0
2021-12-16,26,10,40.16,33.25,0,0,0
2021-12-16,24,25,64.79,55.71,0,0,0
2021-12-16,19,7,10.83,10.63,0,0,0
2021-12-16,29,15,29.55,31.86,0,0,0
2021-12-16,3,27,98.53,84.35,0,0,0
2021-12-16,18,17,36.72,30.9,0,0,0
2021-12-16,17,21,93.54,77.06,0,0,0
2021-12-16,30,19,57.35,67.9,0,0,0
2021-12-16,5,17,28.84,33.4,0,0,0
2021-12-16,22,10,37.72,35.74,0,0,0
2021-12-16,25,13,57.64,63.11,0,0,0
2021-12-16,23,11,19.44,17.4,0,0,0
2021-12-16,11,49,155.42,153.88,0,0,0
2021-12-16,4,13,54.61,51.58,0,0,0
2021-12-16,21,10,30.05,35.4,0,0,0
2021-12-17,13,13,49.33,52.72,0,0,0
2021-12-17,25,17,59.74,50.53,0,0,0
2021-12-17,12,36,102.47,104.19,0,0,0
2021-12-17,14,13,26.31,30.5,0,0,0
2021-12-17,7,19,68.09,69.08,0,0,0
2021-12-17,16,22,60.65,59.12,0,0,0
2021-12-17,18,12,50.9,47.42,0,0,0
2021-12-17,5,15,30.07,27.93,0,0,0
2021-12-17,22,14,30.92,30.23,0,0,0
2021-12-17,23,6,17.89,20.84,0,0,0
2021-12-17,17,28,95.7,110.85,0,0,0
2021-12-17,27,47,173.35,158.38,0,0,0
2021-12-17,15,12,47.31,47.51,0,0,0
2021-12-17,29,12,22.82,19.92,0,0,0
2021-12-17,24,28,68.76,60.96,0,0,0
2021-12-17,21,6,35.06,41.05,0,0,0
2021-12-17,19,11,14.46,17.02,0,0,0
2021-12-17,6,88,234.22,197.05,0,0,0
2021-12-17,8,12,70.81,69.13,0,0,0
2021-12-17,11,60,158.23,176.73,0,0,0
2021-12-17,1,36,183.15,167.88,0,0,0
2021-12-17,3,25,75.98,86.93,0,0,0
2021-12-17,10,18,46.78,54.08,0,0,0
2021-12-17,20,12,13.5,13.75,0,0,0
2021-12-17,9,38,71.65,78.08,0,0,0
2021-12-17,26,11,74.69,84.38,0,0,0
2021-12-17,28,24,63.74,63.89,0,0,0
2021-12-17,2,41,229.7,212.43,0,0,0
2021-12-17,30,13,45.21,53.08,0,0,0
2021-12-17,4,18,32.37,35.46,0,0,0
2021-12-18,6,114.0,332.9,306.62,0,0,1
2021-12-18,7,43.5,61.95,58.72,0,0,1
2021-12-18,12,60.0,89.65,88.33,0,0,1
2021-12-18,25,25.5,36.39,34.57,0,0,1
2021-12-18,24,28.5,42.51,47.45,0,0,1
2021-12-18,14,9.0,37.76,44.75,0,0,1
2021-12-18,9,42.0,88.25,84.27,0,0,1
2021-12-18,23,12.0,26.57,29.57,0,0,1
2021-12-18,30,21.0,33.7,39.53,0,0,1
2021-12-18,5,21.0,27.78,31.02,0,0,1
2021-12-18,22,19.5,45.44,43.88,0,0,1
2021-12-18,1,57.0,117.96,123.38,0,0,1
2021-12-18,10,37.5,44.15,38.07,0,0,1
2021-12-18,3,42.0,59.65,52.68,0,0,1
2021-12-18,18,16.5,46.84,41.38,0,0,1
2021-12-18,29,19.5,26.5,22.57,0,0,1
2021-12-18,28,24.0,87.61,96.3,0,0,1
2021-12-18,19,21.0,18.14,18.45,0,0,1
2021-12-18,17,49.5,97.15,86.66,0,0,1
2021-12-18,13,22.5,55.74,51.31,0,0,1
2021-12-18,26,30.0,61.67,53.7,0,0,1
2021-12-18,8,22.5,52.38,53.97,0,0,1
2021-12-18,11,73.5,101.3,105.14,0,0,1
2021-12-18,4,18.0,33.05,27.64,0,0,1
2021-12-18,2,48.0,233.33,274.11,0,0,1
2021-12-18,15,22.5,38.29,43.83,0,0,1
2021-12-18,27,120.0,238.08,260.82,0,0,1
2021-12-18,21,16.5,39.61,33.09,0,0,1
2021-12-18,20,7.5,7.69,9.2,0,0,1
2021-12-18,16,28.5,65.73,63.88,0,0,1
2021-12-19,24,30.0,70.65,69.04,0,0,1
2021-12-19,23,18.0,23.57,21.81,0,0,1
2021-12-19,4,27.0,33.37,32.67,0,0,1
2021-12-19,8,25.5,49.86,43.39,0,0,1
2021-12-19,27,81.0,298.66,284.32,0,0,1
2021-12-19,3,31.5,92.49,107.06,0,0,1
2021-12-19,9,45.0,96.21,110.56,0,0,1
2021-12-19,7,24.0,71.78,63.76,0,0,1
2021-12-19,30,16.5,41.06,33.18,0,0,1
2021-12-19,14,9.0,25.67,29.57,0,0,1
2021-12-19,21,13.5,38.02,30.44,0,0,1
2021-12-19,15,24.0,40.35,37.95,0,0,1
2021-12-19,2,72.0,226.0,211.18,0,0,1
2021-12-19,29,12.0,23.7,24.4,0,0,1
2021-12-19,1,54.0,123.1,103.97,0,0,1
2021-12-19,13,24.0,51.54,54.3,0,0,1
2021-12-19,10,39.0,57.2,60.61,0,0,1
2021-12-19,17,36.0,97.58,84.47,0,0,1
2021-12-19,5,21.0,37.06,39.49,0,0,1
2021-12-19,28,27.0,87.91,70.94,0,0,1
2021-12-19,18,19.5,42.16,33.75,0,0,1
2021-12-19,11,75.0,147.1,143.74,0,0,1
2021-12-19,22,16.5,41.69,44.57,0,0,1
2021-12-19,6,147.0,260.14,286.55,0,0,1
2021-12-19,12,51.0,91.92,79.2,0,0,1
2021-12-19,19,12.0,20.1,16.59,0,0,1
2021-12-19,16,37.5,61.04,61.73,0,0,1
2021-12-19,20,15.0,17.49,17.42,0,0,1
2021-12-19,26,30.0,59.73,58.7,0,0,1
2021-12-19,25,28.5,49.9,42.67,0,0,1
2021-12-20,2,57,161.31,163.81,0,0,0
2021-12-20,16,23,69.62,74.73,0,0,0
2021-12-20,27,40,199.3,214.82,0,0,0
2021-12-20,10,21,43.94,39.2,0,0,0
2021-12-20,29,7,23.56,27.15,0,0,0
2021-12-20,7,27,77.49,92.47,0,0,0
2021-12-20,17,24,64.39,69.77,0,0,0
2021-12-20,1,28,187.18,169.74,0,0,0
2021-12-20,9,24,105.71,119.94,0,0,0
2021-12-20,11,30,125.2,132.27,0,0,0
2021-12-20,14,10,38.86,33.0,0,0,0
2021-12-20,13,14,58.73,57.67,0,0,0
2021-12-20,30,11,46.68,55.31,0,0,0
2021-12-20,3,29,91.02,99.66,0,0,0
2021-12-20,8,16,47.98,57.36,0,0,0
2021-12-20,21,10,35.21,38.22,0,0,0
2021-12-20,6,73,347.65,306.28,0,0,0
2021-12-20,23,14,18.96,17.35,0,0,0
2021-12-20,18,17,47.05,43.07,0,0,0
2021-12-20,20,11,5.24,5.4,0,0,0
2021-12-20,24,23,50.68,47.96,0,0,0
2021-12-20,4,19,37.84,44.0,0,0,0
2021-12-20,15,11,37.31,42.69,0,0,0
2021-12-20,26,12,63.07,66.41,0,0,0
2021-12-20,25,17,52.68,43.01,0,0,0
2021-12-20,22,20,32.38,35.78,0,0,0
2021-12-20,28,15,53.79,59.05,0,0,0
2021-12-20,5,18,35.47,37.38,0,0,0
2021-12-20,19,8,10.23,11.82,0,0,0
2021-12-20,12,35,71.75,82.57,0,0,0
2021-12-21,22,19,40.82,46.5,0,0,0
2021-12-21,24,17,75.4,87.34,0,0,0
2021-12-21,20,5,17.84,16.04,0,0,0
2021-12-21,13,18,52.16,48.03,0,0,0
2021-12-21,8,11,70.67,70.08,0,0,0
2021-12-21,3,30,74.7,64.52,0,0,0
2021-12-21,9,40,107.56,113.26,0,0,0
2021-12-21,19,5,10.1,11.78,0,0,0
2021-12-21,17,38,67.14,76.89,0,0,0
2021-12-21,12,39,93.91,96.45,0,0,0
2021-12-21,1,33,196.66,227.55,0,0,0
2021-12-21,16,19,53.75,57.56,0,0,0
2021-12-21,30,10,48.3,43.35,0,0,0
2021-12-21,29,12,26.98,31.4,0,0,0
2021-12-21,4,10,50.14,50.06,0,0,0
2021-12-21,23,10,17.1,20.14,0,0,0
2021-12-21,25,16,41.95,46.43,0,0,0
2021-12-21,27,62,256.19,265.72,0,0,0
2021-12-21,6,78,385.58,406.03,0,0,0
2021-12-21,15,19,31.36,35.32,0,0,0
2021-12-21,21,14,29.55,28.22,0,0,0
2021-12-21,14,13,22.87,27.3,0,0,0
2021-12-21,10,21,41.26,44.34,0,0,0
2021-12-21,18,12,54.33,65.17,0,0,0
2021-12-21,28,15,56.17,51.1,0,0,0
2021-12-21,11,53,156.33,127.09,0,0,0
2021-12-21,7,18,51.47,41.93,0,0,0
2021-12-21,26,13,70.34,64.7,0,0,0
2021-12-21,5,18,29.25,28.85,0,0,0
2021-12-21,2,43,181.66,173.63,0,0,0
2021-12-22,5,21,38.79,41.91,0,0,0
2021-12-22,9,31,96.24,113.99,0,0,0
2021-12-22,11,50,97.48,102.42,0,0,0
2021-12-22,19,14,18.36,18.74,0,0,0
2021-12-22,25,13,45.33,45.72,0,0,0
2021-12-22,21,9,32.37,31.68,0,0,0
2021-12-22,12,35,71.39,69.79,0,0,0
2021-12-22,14,13,24.76,25.74,0,0,0
2021-12-22,23,9,15.35,14.35,0,0,0
2021-12-22,18,12,54.82,54.43,0,0,0
2021-12-22,2,55,240.82,237.48,0,0,0
2021-12-22,30,17,37.42,32.04,0,0,0
2021-12-22,6,98,374.67,302.88,0,0,0
2021-12-22,28,20,98.94,88.13,0,0,0
2021-12-22,15,12,56.39,59.36,0,0,0
2021-12-22,8,14,48.19,43.29,0,0,0
2021-12-22,29,5,25.78,24.93,0,0,0
2021-12-22,10,16,51.41,58.12,0,0,0
2021-12-22,26,17,43.74,42.84,0,0,0
2021-12-22,3,27,71.56,62.88,0,0,0
2021-12-22,13,11,45.16,48.11,0,0,0
2021-12-22,1,33,115.72,104.9,0,0,0
2021-12-22,7,23,77.78,67.24,0,0,0
2021-12-22,20,7,7.51,8.82,0,0,0
2021-12-22,16,18,48.46,51.55,0,0,0
2021-12-22,17,29,68.73,68.69,0,0,0
2021-12-22,27,40,163.77,145.26,0,0,0
2021-12-22,22,10,32.2,33.32,0,0,0
2021-12-22,4,12,50.36,56.37,0,0,0
2021-12-22,24,23,64.25,76.25,0,0,0
2021-12-23,8,16,61.35,72.17,0,0,0
2021-12-23,1,25,186.13,221.16,0,0,0
2021-12-23,4,10,36.23,42.17,0,0,0
2021-12-23,28,25,76.32,72.79,0,0,0
2021-12-23,19,7,24.51,28.87,0,0,0
2021-12-23,2,47,284.34,234.93,0,0,0
2021-12-23,29,8,20.96,23.05,0,0,0
2021-12-23,23,8,16.59,14.97,0,0,0
2021-12-23,10,27,33.11,37.58,0,0,0
2021-12-23,26,14,62.14,60.24,0,0,0
2021-12-23,25,17,36.12,37.81,0,0,0
2021-12-23,17,37,78.9,64.61,0,0,0
2021-12-23,16,18,64.4,62.25,0,0,0
2021-12-23,15,11,58.78,57.84,0,0,0
2021-12-23,3,30,55.75,60.09,0,0,0
2021-12-23,11,58,123.06,144.92,0,0,0
2021-12-23,9,27,88.97,74.02,0,0,0
2021-12-23,6,93,386.63,309.54,0,0,0
2021-12-23,27,64,216.85,196.94,0,0,0
2021-12-23,7,24,65.13,67.37,0,0,0
2021-12-23,14,11,38.69,41.62,0,0,0
2021-12-23,5,20,31.2,26.94,0,0,0
2021-12-23,24,23,68.36,70.82,0,0,0
2021-12-23,12,21,106.22,90.83,0,0,0
2021-12-23,20,14,16.97,15.92,0,0,0
2021-12-23,13,19,48.42,46.77,0,0,0
2021-12-23,18,11,49.06,40.52,0,0,0
2021-12-23,21,9,28.53,23.79,0,0,0
2021-12-23,30,14,36.38,29.73,0,0,0
2021-12-23,22,13,49.63,42.9,0,0,0
2021-12-24,3,21,61.11,51.03,0,0,0
2021-12-24,7,17,91.97,82.76,0,0,0
2021-12-24,25,13,58.56,60.16,0,0,0
2021-12-24,5,21,25.44,26.84,0,0,0
2021-12-24,1,31,143.93,166.68,0,0,0
2021-12-24,11,51,117.6,128.77,0,0,0
2021-12-24,10,19,55.83,60.61,0,0,0
2021-12-24,17,20,62.86,65.09,0,0,0
2021-12-24,13,12,46.88,47.92,0,0,0
2021-12-24,20,10,15.1,16.84,0,0,0
2021-12-24,30,12,30.2,35.83,0,0,0
2021-12-24,29,14,20.39,21.78,0,0,0
2021-12-24,6,98,245.42,283.9,0,0,0
2021-12-24,2,55,257.94,278.38,0,0,0
2021-12-24,14,15,23.45,22.05,0,0,0
2021-12-24,16,30,44.26,41.15,0,0,0
2021-12-24,23,11,15.34,14.8,0,0,0
2021-12-24,15,10,50.38,40.46,0,0,0
2021-12-24,19,13,17.0,20.18,0,0,0
2021-12-24,8,18,49.33,51.33,0,0,0
2021-12-24,28,27,70.81,79.48,0,0,0
2021-12-24,22,12,44.04,44.1,0,0,0
2021-12-24,18,19,50.46,41.91,0,0,0
2021-12-24,21,14,35.09,37.27,0,0,0
2021-12-24,24,25,59.67,52.54,0,0,0
2021-12-24,26,19,56.88,55.22,0,0,0
2021-12-24,27,47,163.84,193.56,0,0,0
2021-12-24,4,16,38.64,43.75,0,0,0
2021-12-24,9,36,115.43,118.66,0,0,0
2021-12-24,12,22,113.33,110.07,0,0,0
2021-12-25,15,24.0,53.01,55.82,1,0,1
2021-12-25,13,18.0,45.64,46.05,1,0,1
2021-12-25,7,28.5,86.0,92.74,1,0,1
2021-12-25,3,28.5,61.66,50.42,1,0,1
2021-12-25,4,27.0,46.94,41.37,1,0,1
2021-12-25,26,28.5,66.52,66.64,1,0,1
2021-12-25,22,30.0,38.87,38.74,1,0,1
2021-12-25,11,51.0,94.9,109.01,1,0,1
2021-12-25,5,27.0,25.37,23.27,1,0,1
2021-12-25,19,12.0,13.0,15.19,1,0,1
2021-12-25,2,54.0,298.19,276.87,1,0,1
2021-12-25,18,24.0,47.77,56.68,1,0,1
2021-12-25,24,37.5,55.24,63.31,1,0,1
2021-12-25,17,52.5,55.2,56.98,1,0,1
2021-12-25,30,21.0,42.84,51.11,1,0,1
2021-12-25,12,45.0,103.38,104.31,1,0,1
2021-12-25,27,106.5,279.48,245.55,1,0,1
2021-12-25,16,36.0,43.32,49.55,1,0,1
2021-12-25,25,27.0,42.42,38.74,1,0,1
2021-12-25,29,10.5,19.54,20.46,1,0,1
2021-12-25,21,12.0,20.31,23.22,1,0,1
2021-12-25,10,40.5,62.83,72.62,1,0,1
2021-12-25,9,31.5,72.17,77.17,1,0,1
2021-12-25,28,33.0,82.65,67.69,1,0,1
2021-12-25,8,22.5,58.94,65.46,1,0,1
2021-12-25,6,126.0,277.61,235.87,1,0,1
2021-12-25,14,21.0,35.43,29.36,1,0,1
2021-12-25,23,15.0,23.44,23.92,1,0,1
2021-12-25,20,21.0,11.31,12.78,1,0,1
2021-12-25,1,30.0,178.33,181.29,1,0,1
2021-12-26,7,27.0,93.64,100.18,0,0,1
2021-12-26,17,43.5,79.9,67.41,0,0,1
2021-12-26,6,114.0,329.01,279.28,0,0,1
2021-12-26,20,16.5,7.52,7.43,0,0,1
2021-12-26,30,24.0,35.3,42.09,0,0,1
2021-12-26,22,22.5,42.45,43.49,0,0,1
2021-12-26,1,42.0,190.63,201.15,0,0,1
2021-12-26,26,22.5,59.75,71.63,0,0,1
2021-12-26,19,15.0,24.17,19.47,0,0,1
2021-12-26,14,22.5,28.25,30.85,0,0,1
2021-12-26,10,34.5,60.81,64.15,0,0,1
2021-12-26,2,57.0,191.96,178.45,0,0,1
2021-12-26,12,58.5,77.2,89.65,0,0,1
2021-12-26,18,21.0,42.52,49.54,0,0,1
2021-12-26,27,106.5,251.91,254.08,0,0,1
